gene,spearman_r,p_value,n_samples
ARL8A,0.03669334008432447,0.5520434107213874,265
EIF2D,0.030336871279811568,0.6229829697583266,265
UBE2T,-0.03540972933507187,0.5660464909208358,265
RASSF5,-0.03997185153833113,0.5170641266287428,265
AVPR1B,0.009943549835770182,0.8720082999866317,265
RAB29,-0.032250196119315455,0.6012182890675262,265
NUCKS1,-0.03048422373206187,0.6212947669003424,265
SLC45A3,0.03685874885457481,0.5502513222937381,265
ELK4,-0.08965993676618196,0.14550558470908798,265
CDK18,-0.004976772648760101,0.9357334196427453,265
RBBP5,0.01799279845278652,0.7706379562614321,265
NFASC,0.039533340958330235,0.5216757240527676,265
LRRN2,-0.052467790897106494,0.39495700569478753,265
PIK3C2B,-0.015645154678531756,0.7998847781616503,265
CHIT1,-0.03296954693106692,0.5931246628376652,265
SYT2,0.023468376886297628,0.7037346892933432,265
KLHL12,-0.0008270438512516787,0.9893089410414708,265
CYB5R1,-0.028787574708558424,0.6408511021217069,265
ADIPOR1,-0.07008527588289225,0.2555755602218209,265
PPFIA4,-0.02967684837006023,0.6305688911158961,265
MYOG,-0.049297617351100054,0.4241747559095992,265
ATP2B4,-0.08258959853216763,0.18011642062689087,265
TOR1AIP1,0.0007419212092515059,0.9904092516263829,265
LHX4,-0.07005045298389218,0.2558123900595753,265
XPR1,0.046345409358094065,0.45248059202652235,265
STX6,0.050904629653103314,0.4092096798283755,265
GLUL,-0.017799660337036127,0.7730324753615259,265
RGS16,0.026708518664554207,0.6651563841852568,265
LAMC1,0.05154369433660461,0.40334637642064575,265
LAMC2,-0.009134562302518539,0.882342731330708,265
NCF2,-0.012947024874526277,0.8338434718308668,265
RGL1,0.04347123045358823,0.48102915676511193,265
NIBAN1,-0.055166243135361975,0.3710664797230665,265
RNF2,-0.01812177215278678,0.7690401530947877,265
COQ8A,0.03923831361957964,0.5247901748754001,265
CDC42BPA,0.041521792978084275,0.5009340173016608,265
AHCTF1,-0.03844448049607803,0.5332170067159664,265
TFB2M,0.013596729888277596,0.8256355052359079,265
KIF26B,0.018843702438538248,0.7601146267663134,265
EFCAB2,-0.04036425402058192,0.5129552950926475,265
PARP1,0.01655022761828359,0.7885738940845202,265
MIXL1,-0.008294298647016833,0.893097801543523,265
ACBD3,0.013638968775027682,0.8251025308125488,265
COX20,0.03257456497481612,0.5975625808777865,265
DESI2,0.04839641362234823,0.4327044942728715,265
SDCCAG8,0.07271891883689759,0.23810174840079906,265
CAPN2,0.06299301211987784,0.30696109879357064,265
TP53BP2,0.09377871187569034,0.12782181677004226,265
SRP9,0.09148072297593567,0.13747111707233148,265
CNIH3,0.04763804826634668,0.43995816215246997,265
NVL,0.08727843739567713,0.15654768294275503,265
TMEM63A,0.014810694839530061,0.8103503625781869,265
PYCR2,0.09000526384793268,0.143954926384674,265
WDR64,0.05700927730836571,0.3552735437779072,265
OPN3,0.06101681260162385,0.3224143931336081,265
FH,-0.07994402551091226,0.19452118536417862,265
RGS7,-0.09881255538670056,0.1085207084458319,265
SPTA1,-0.08830055396817921,0.15173351332884835,265
APCS,0.06039515936762258,0.32737810072261864,265
DUSP23,0.07358143045564935,0.23256582742678378,265
CFAP45,-0.02242659182454552,0.7163073269358571,265
TAGLN2,-0.026566970028803927,0.6668243275244209,265
SLAMF9,-0.09593869891644473,0.11923756104128802,265
COPA,0.03274416539031646,0.5956551548184492,265
DCAF8,-0.1025785874267082,0.09564113190958669,265
VANGL2,0.10654549600446624,0.08342200935213824,265
UCK2,-0.028263619052307367,0.6469417360770202,265
TADA1,-0.05978930541187135,0.3322628607290734,265
STYXL2,-0.04869917938309884,0.42982791486161265,265
POU2F1,0.020851178079042323,0.7354651183657681,265
MPZL1,0.047761540584096936,0.4387722673356317,265
ADCY10,-0.035446164405321945,0.5656466893739096,265
MPC2,0.028791443919558436,0.6408062137949376,265
DCAF6,0.037652904412326424,0.5416870822663067,265
TBX19,0.040535789041582275,0.5111644859504334,265
DPT,-0.05717565338136605,0.3538689270078942,265
NME7,-0.0026213904525053205,0.9661228381317559,265
ATP1B1,0.13511220325177423,0.02786628848140454,265
BLZF1,-0.10541891073496396,0.08675694505583811,265
CCDC181,0.008391673790517033,0.8918503947020371,265
F5,0.04005923122008131,0.5161477127767996,265
SELP,0.010166029468270634,0.8691699559666297,265
SELL,-0.002663629339255406,0.9655773041524672,265
SELE,-0.040961402251583144,0.506735187980311,265
SCYL3,-0.03828648771357771,0.5349022386358998,265
KIFAP3,-0.0742075977691506,0.22860416185902863,265
PRRX1,-0.01730859297428513,0.7791303438869523,265
ASTN1,0.04515917375234166,0.4641463128507062,265
SEC16B,-0.004977417517260102,0.935725110191935,265
TEX35,0.011468018969773276,0.8525942146770907,265
RALGPS2,-0.00358675859700728,0.9536591206466158,265
ABL2,0.044705508762590745,0.468651380926822,265
SOAT1,-0.04720501906859582,0.4441309527024009,265
AXDND1,-0.02488708758630051,0.6867424407696745,265
NPHS2,0.06448169105213086,0.2956476060284824,265
SMYD2,-0.07342376010739902,0.2335709721476694,265
PTPN14,-0.02299923505254668,0.7093867415208643,265
CENPF,0.04584531383634305,0.45737845321376047,265
KCTD3,0.05619126161611404,0.3622303497597522,265
USH2A,-0.06088332482212357,0.32347611410728905,265
ESRRG,0.03350639995731801,0.5871169105192462,265
SPATA17,-0.0868618523446763,0.1585425055158803,265
SLC30A10,0.02248624216079564,0.7155853390815968,265
EPRS1,-0.0860754352089247,0.16236033410750805,265
CR2,-0.001696326589253443,0.9780739591022843,265
BPNT1,0.014798119903780034,0.8105083374242599,265
IARS2,-0.08864523618142992,0.1501355935900848,265
MARK1,-0.003260777570256618,0.957866702450644,265
MTARC1,0.012502388043775375,0.8394711872034114,265
NEK2,-0.04376915970058884,0.4780253101091544,265
LPGAT1,-0.057137283705615965,0.3541925499811793,265
PPP2R5A,0.08476602971967205,0.16886952202786515,265
PACC1,-0.08708981335942675,0.15744855415741368,265
ATF3,-0.01733374284578518,0.7788177111870505,265
BATF3,0.01959271720128977,0.7508877070187694,265
TATDN3,-0.12642421238550658,0.03972789214966857,265
ANGEL2,-0.0023856910157548424,0.9691672833613625,265
TRAF5,-0.06654946189738507,0.2803993958791704,265
IRF6,-0.012453700472025276,0.8400879214599815,265
LAMB3,-0.007797749902015827,0.8994627757981832,265
PLXNA2,-0.02913580369855914,0.6368164002450378,265
USF1,-0.06280664512337748,0.30839724733183094,265
NMT2,0.040986552123083185,0.5064740858483197,265
ACBD7,-0.0019181613532538934,0.9752074760833748,265
OLAH,-0.14881082236305204,0.015328314837661536,265
SUV39H2,-0.04753486930634648,0.44095038867815883,265
DCLRE1C,-0.02415097019354902,0.6955401071396591,265
CFAP126,0.03101462807331295,0.6152344174834274,265
MEIG1,-0.026277424072303334,0.6702413002466434,265
FAM107B,-0.029918674057560726,0.6277849343483335,265
FRMD4A,0.0019516945152539612,0.9747741973023405,265
DUSP12,-0.007787109571765806,0.8995992399777751,265
SEPHS1,-0.01884225452195823,0.7601324966621744,265
ATF6,0.04994184098260136,0.4181376691572918,265
PHYH,-0.06914086596464032,0.2620522209528172,265
UHMK1,-0.062010554960125856,0.3145816115006262,265
UCMA,-0.04426151680033984,0.4730835904869096,265
MCM10,-0.0458733656160931,0.4571029370345129,265
UAP1,-0.004966132318510079,0.9358705265853725,265
OPTN,0.013979781777278374,0.8208050715054543,265
DDR2,-0.04553190774534241,0.4604629306564265,265
HSD17B7,-0.08327380401066901,0.17652263582144073,265
CCDC3,-0.07681899275990592,0.2125978768717216,265
RGS5,0.009421206350769122,0.8786786181811245,265
ENKUR,-0.01507186658203059,0.8070710920121984,265
NUF2,-0.08649137539142555,0.16033255997656448,265
LMX1A,0.03919478499582955,0.5252504840837673,265
ALDH9A1,0.04185518999258495,0.4974993641350317,265
MGST3,-0.09206271679718685,0.13497605807903562,265
FMO3,0.061121603732874064,0.32158250212300504,265
FMO4,0.03738141477382587,0.5446073937303508,265
METTL13,-0.08092164615691423,0.18910330936563788,265
VAMP4,-0.10518514590371349,0.08746217064183688,265
MYOC,0.006957486246514121,0.910248082896363,265
PIGC,0.015373342605781201,0.8032899525509849,265
TNFSF4,-0.08162971176991568,0.185248921660294,265
KLHL20,-0.03474100070057051,0.5734082897299475,265
NSUN6,0.06904864976914014,0.2626906182432163,265
CENPL,0.13615624535327633,0.026669834748508522,265
DARS2,-0.02526594783005128,0.6822308151273725,265
MRC1,0.019595941543789772,0.7508480625811029,265
SERPINC1,0.06940848639214087,0.2602055673519625,265
STAM,0.009031705776768333,0.8836581403244719,265
RABGAP1L,-0.05667652516236503,0.3580932544434011,265
TRDMT1,0.06234459684312653,0.3119768300188928,265
TNN,-0.019889034277040366,0.7472471270730594,265
CUBN,-0.0749898232596522,0.2237225798299857,265
RSU1,-0.08393640639442036,0.17309323588823597,265
VIM,0.04544033641834223,0.46136633542956507,265
PTER,0.08171773632016585,0.18477382343057774,265
C10orf67,0.008829539502017921,0.886244525734643,265
PTF1A,-0.05302463484685763,0.389952765223493,265
PIP4K2A,0.032782212631816535,0.5952276325974968,265
BMI1,0.07025132952164259,0.2544483168138892,265
DNAJC1,-0.0005120255890010392,0.993381008517132,265
MLLT10,0.0005094461150010341,0.9934143528075693,265
PLXDC2,0.05559637042486284,0.3673425093882945,265
NEK6,0.07829541919065891,0.2039125966048414,265
PSMB7,-0.056224472343864115,0.3619462675797046,265
NR5A1,0.06080852007612342,0.3240720775542505,265
PPP6C,-0.07200795131564615,0.2427340516201639,265
GOLGA1,0.014497933617029425,0.8142817448975214,265
ARPC5L,0.049097063247599645,0.42606446230762685,265
ORC4,9.640784075019567e-05,0.9987537152245303,265
KIF5C,-0.06662587881463522,0.27984624747192727,265
LYPD6B,-0.003943370877508004,0.9490576422728481,265
MMADHC,-0.09332794879418943,0.1296720866765209,265
MINDY3,0.004955814422510058,0.9360034805780966,265
ITGA8,0.04074246939583269,0.5090110838138844,265
IL2RA,0.01016409486277063,0.8691946300505937,265
SPOPL,-0.07837602775315908,0.20344590835891796,265
PFKFB3,0.011300030725522936,0.8547294143058107,265
YME1L1,-0.0022441423800045545,0.9709958339811309,265
PRKCQ,-0.07484795218965191,0.22460239771760046,265
MASTL,-0.06905896766514016,0.26261913617258104,265
ACBD5,-0.012860934929776103,0.8349324509199498,265
ABI2,0.0028261362012557364,0.9634786074842601,265
PDSS1,-0.05714373239061599,0.354138146573057,265
PKN3,-0.03942564791883002,0.5228114871282525,265
APBB1IP,0.015266294434780983,0.8046320412036837,265
GAD2,0.007482731639765187,0.903504176865747,265
ZBTB43,-0.00516829859326049,0.9332658226215076,265
ODF2,-0.03663143270832435,0.5527148659690808,265
SLC2A8,-0.0022409180375045482,0.9710374884171594,265
LRSAM1,-0.010803804414771927,0.8610427769175479,265
NIBAN2,0.04125352768208373,0.5037067285863944,265
STXBP1,-0.08268374933316783,0.17961871179702177,265
COQ4,0.05337221896835833,0.38684862087261396,265
MED27,0.02433024363654938,0.6933937189458813,265
TTF1,-0.027174436155805157,0.6596778941186661,265
BARHL1,0.05254710972260666,0.39424183520706646,265
DDX31,-0.04304078072983736,0.4853871181831366,265
AK8,-0.07467802933990157,0.22565941165101505,265
SPACA9,-0.043154922454337594,0.4842294575362397,265
DPM2,-0.07116801009439445,0.24828741200377488,265
ST6GALNAC6,-0.028844000702308543,0.6401966101208267,265
TSC1,-0.09689987541569668,0.11556510325240567,265
ENG,-0.004402194815258935,0.9431398006310721,265
GFI1B,-0.01803793924778661,0.7700786146769972,265
GTF3C5,-0.03639670057432387,0.5552644129337755,265
AK1,0.025897274091552562,0.6747378141188806,265
CEL,0.006863013011263929,0.9114617719960243,265
SLC25A25,-0.03589112367032284,0.5607750695347047,265
PTGES2,-0.0513898931993543,0.4047528831536643,265
RALGDS,0.09559433913744403,0.12057519392022994,265
LCN2,0.0500098746093515,0.4175030694315912,265
KCNJ3,-0.02898168012705882,0.6386008180248564,265
DNM1,-0.11032829462547392,0.07297263887014542,265
NR4A2,-0.01678076810703406,0.785699747376666,265
GPD2,-0.07285659826164786,0.2372119200487093,265
GALNT5,-0.03649149624382406,0.5542341008111037,265
GBGT1,0.027094472461804995,0.6606168683134723,265
ERMN,0.018894324615788348,0.7594899381039061,265
C9orf116,0.028586375736558017,0.6431870916505256,265
CYTIP,-0.056110653053613894,0.36292044704439175,265
OLFM1,-0.001381630761252804,0.9821408394377682,265
ACVR1C,0.021734003055544113,0.7247085075803374,265
ACVR1,-0.0112342541385228,0.8555657509140742,265
COL5A1,0.04732947868909606,0.4429293302059719,265
UPP2,-0.0727192412711476,0.23809966175991557,265
LAMC3,0.02226376252829519,0.718279441058918,265
FIBCD1,-0.047693506957346796,0.43942536714902936,265
ABL1,0.06894192403238994,0.2634307946174704,265
FUBP3,-0.04918573266634983,0.42522837959532045,265
TOR1B,0.00014541784675029516,0.9981201533646962,265
TOR1A,0.037431714516825976,0.544065751924945,265
C9orf78,-8.383290500017014e-06,0.9998916273673439,265
CRAT,-0.009502782216019287,0.8776363189276073,265
USP20,-0.12102247139524563,0.049064655376854366,265
DOLPP1,-0.015374632342781205,0.8032737863151809,265
NTMT1,-0.058865853719869486,0.339797857058328,265
MIGA2,0.0012258950185024882,0.9841536224409773,265
SH3GLB2,0.11423619773548187,0.0633221185991496,265
HSPA5,0.03354025555356808,0.5867389841957487,265
KYNU,0.024858068503800453,0.687088472523545,265
GAPVD1,0.051505002226604535,0.40369994028539935,265
PSMD5,0.04665172189559469,0.4494952222180866,265
ZEB2,0.04250167066383626,0.49087501713245163,265
PHF19,-0.009963218325020222,0.8717573073357179,265
C5,0.01989290348804038,0.7471996264380427,265
TRAF1,-0.08763279263642787,0.15486579454879892,265
RAB14,-0.06755964840263713,0.273146651368638,265
GSN,-0.024510806816549744,0.6912343591269823,265
STOM,-0.08076881232241394,0.18994292595174753,265
DAB2IP,-0.07768440628690768,0.2074753006168679,265
TTLL11,-0.03269708998981636,0.5961843156214139,265
MRRF,-0.07072047135539354,0.251282182170438,265
GRB14,0.06049575885362279,0.3265715173313922,265
RBM18,-0.09308418850118892,0.13068123918955799,265
LHX6,0.026332237894803448,0.6695939111487662,265
GCA,-0.05654045790886476,0.3592502973609365,265
MORN5,-0.017468520362285453,0.7771429279866799,265
NDUFA8,0.060862366595873525,0.32364301496804004,265
IFIH1,0.09914079345320122,0.10734650525969258,265
SLC4A10,-0.03332938355406764,0.5890947477657895,265
PSMD14,-0.024562073862299853,0.6906217091586668,265
STRBP,-0.03749233215582609,0.5434133582055508,265
WDR5,-0.01843646798078742,0.7651456168031856,265
BRD3,-0.026084285956552943,0.6725243332431324,265
EGFL7,-0.03717473441957546,0.5468357781672659,265
AGPAT2,0.046684610189094755,0.4491753493437213,265
NOTCH1,0.012403400729025175,0.8407251799028759,265
SEC16A,-0.024712650657050157,0.6888234567209408,265
INPP5E,0.07174548983614562,0.2444599358644313,265
PMPCA,0.040882083426082974,0.5075591245117578,265
ENTR1,-0.13137293325451663,0.0325361990063308,265
CARD9,-0.023922364310298556,0.6982806586229577,265
GPSM1,-0.016241013172532966,0.7924333593134518,265
C10orf82,-0.07191122104064597,0.24336913300820665,265
NACC2,0.002024564655754109,0.9738326748695842,265
CAMSAP1,-0.014851643989280142,0.8098359849300727,265
LHX3,-0.011249086114022833,0.8553771510874011,265
TMEM141,-0.05857437315786889,0.34219866360538564,265
TRAF2,-0.012773555248025925,0.836038066190439,265
LCN12,0.02449242806429971,0.6914540373443603,265
ABCA2,-0.07673032334115573,0.21312781582600288,265
NMI,-0.051677504550354886,0.40212505718243385,265
NEB,0.001694391983753439,0.9780989587925599,265
SAPCD2,0.026563423252053915,0.6668661421722555,265
UAP1L1,-0.026980653171554764,0.6619543084531021,265
DPP7,0.035949484269572965,0.560137612207994,265
GRIN1,-0.05925857863637027,0.3365801656563222,265
ARL6IP6,0.09642944384494571,0.11735132326093733,265
LRRC26,0.08112026565491465,0.18801623133649908,265
TMEM210,0.025645452942302055,0.677722803726877,265
ANAPC2,-0.056701675033865084,0.3578796489758318,265
SSNA1,-0.003386526927756874,0.9562434549918342,265
FAM166A,0.011370966260523079,0.8538276645339595,265
RBMS1,-0.01532691207378111,0.8038719927197199,265
ITGB6,0.025178568148301106,0.6832703744867508,265
ARRDC1,0.01194296462002424,0.846563318118772,265
ZMYND19,0.029596562241810072,0.6314943214948527,265
DPH7,-0.07020070734439249,0.2547915968769196,265
PAX8,-0.07933946129216103,0.197927795621475,265
MARCHF7,0.007717463773765665,0.9004925327625858,265
PSD4,-0.06736199620738671,0.27455558433328936,265
LY75,0.01629776160053308,0.7917246708594582,265
IL1RN,-0.045540935904342425,0.4603739158875898,265
IL36RN,0.002071640056254205,0.9732244539071532,265
IL36A,0.033123992936817226,0.5913934387981756,265
IL36B,-0.03915577045157947,0.5256632320225048,265
HNMT,0.04003601595408126,0.516391106323891,265
BAZ2B,0.04024011683433167,0.5142532994167561,265
WDSUB1,-0.03232661303656561,0.600356150014598,265
PKP4,-0.07406185748815032,0.2295219445790171,265
GALNT3,0.05902836058186981,0.33846402773894224,265
NUP35,-0.025124399194300994,0.6839151246902053,265
DUSP19,-0.05415250985335992,0.3799349368961359,265
NCKAP1,-0.03478936583807061,0.5728743439509094,265
FRZB,-0.029617198033810112,0.6312564049570135,265
DNAJC10,-0.020899220782292418,0.7348784002784179,265
ITPRID2,0.008896283391768057,0.8853905126907491,265
ITGA4,0.019752967023540093,0.7489181718260887,265
SLC25A12,-0.03477582359957058,0.5730238251190605,265
UBE2E3,0.07033000347864275,0.25391544670539884,265
DYNC1I2,0.036411210115573904,0.5551066518144414,265
CYBRD1,0.031028170311812972,0.615080023988261,265
ZNF385B,0.016639864339783775,0.7874560513026726,265
HAT1,0.06257320272637701,0.3102023839441726,265
XIRP2,0.07012074365039231,0.2553345004362724,265
STK39,0.042243400829585734,0.49351578543206187,265
CERS6,-0.05532294618086229,0.36970708183598755,265
ABCB11,-0.01308212482527655,0.8321351890322104,265
SSRP1,-0.08623213825442504,0.16159413487277405,265
DHRS9,-0.0016060449992532596,0.979240633718756,265
LRP2,-0.04197062145408518,0.4963131025624511,265
P2RX3,-0.07442330628240106,0.22725053591800604,265
PRG3,-0.023272981730797237,0.7060867840448969,265
PRG2,0.08791169826267843,0.15355163967511587,265
SLC43A3,-0.07997691380441233,0.19433710024019046,265
SLC43A1,0.028437411113057715,0.644918886265774,265
TIMM10,0.025516156808051787,0.6792573900161345,265
SMTNL1,-0.08155845380066554,0.18563418254329453,265
UBE2L6,0.050821441616603145,0.40997660661263136,265
MED19,-0.004954524685510056,0.9360200999520276,265
TFPI,-0.009933231939770162,0.872139973388111,265
FASTKD1,-0.043572152373838435,0.4800104768849104,265
ITGAV,-0.11603441354773553,0.059247716945040184,265
PHOSPHO2,-0.04560639005709256,0.45972884511706014,265
ZC3H15,0.012881893156026145,0.8346673145851908,265
MTX2,-0.09026417855068321,0.14280058248188024,265
HOXD8,-0.015511022030531483,0.8015646805393971,265
ATF2,0.01864959702003785,0.7625113686738949,265
CHRNA1,0.07558277984540342,0.22007187200859513,265
OLA1,-0.0775983163421575,0.20798086199511895,265
SP3,-0.047169228866845735,0.4444768392246503,265
ITGA6,-0.0186741020230379,0.7622086645194858,265
KIF18A,0.021125247191542875,0.7321201379936757,265
FSHB,-0.011991974626024339,0.8459414873622528,265
ARL14EP,0.0522794892951061,0.3966579295424909,265
EMC4,-0.13065132540301516,0.03351025221832861,265
KATNBL1,-0.06343281243687875,0.3035894740925877,265
NOP10,-0.017292471261785097,0.7793307681558939,265
LPCAT4,0.0846973512244219,0.16921622635947023,265
CCDC34,-0.03460235397307023,0.5749402331414639,265
LIN7C,-0.06905155167739015,0.26267051256085006,265
COMMD9,-0.015299505162531053,0.8042156088735447,265
TRAF6,-0.01708740307878468,0.7818814335401042,265
IFTAP,-0.012403078294775174,0.8407292652281261,265
DNAJC24,-0.04433793371758999,0.47231911820156314,265
ELP4,0.03429378439581961,0.5783565879184969,265
PAX6,-0.051025542496853565,0.4080964752699284,265
EIF3M,-0.07492436910690208,0.2241281908330315,265
PRRG4,-0.04963359383960074,0.42101998514442607,265
DEPDC7,0.06105776175137393,0.32208914970814034,265
TCP11L1,-0.012987006721526358,0.8333378363413122,265
CSTF3,-0.06944814580489095,0.2599326703495956,265
HIPK3,-0.06654043373838506,0.2804647954861635,265
FBXO3,-0.09812996207944917,0.11099488358646586,265
CAPRIN1,0.02996316998406081,0.6272732579550497,265
NAT10,0.02939923248080967,0.6337713125624227,265
ELF5,-0.03573345332207253,0.5624990051164277,265
CAT,0.043359023334588,0.4821631192468824,265
PAMR1,-0.022417563665545502,0.7164166227664963,265
TRIM44,-0.07125829168439463,0.24768630164028055,265
API5,0.057789890627617295,0.348713554467876,265
TTC17,0.03679684147857469,0.5509217117866385,265
HSD17B12,-0.03554482928582214,0.5645647185259709,265
EXT2,0.012039372460774436,0.8453402022987972,265
GATM,0.019755868931790096,0.748882521162467,265
SEMA6D,-0.014151316798278723,0.818644124983051,265
SLC12A1,-0.028300376556807443,0.6465136807285374,265
DUT,-0.0031247103167563422,0.9596233349379272,265
FBN1,0.031540518335064015,0.6092513030227702,265
COPS2,0.009783622447769858,0.8740496317632777,265
GALK2,0.0017192194210034898,0.977778131066617,265
FGF7,-0.021134597784792895,0.732006103946147,265
FAM227B,0.007923499259516083,0.8978502422435795,265
MEIS2,-0.03509922515232124,0.5694591098070756,265
CD82,-0.013917229532778247,0.8215934233697975,265
TSPAN18,-0.006280374321512747,0.9189513119266337,265
SYT13,-0.02314207342529697,0.7076641745983288,265
CHST1,-0.0016695645465033885,0.9784197900410905,265
PEX16,0.002408261413254888,0.9688757295754168,265
MAPK8IP1,-0.01052812313102137,0.8645540460765198,265
DUOXA1,-0.09402021512894083,0.12683894027243897,265
DUOXA2,-0.07284789253689786,0.23726811625120947,265
SORD,-0.040345552834081894,0.5131507299667954,265
TERB2,-0.0538523235666093,0.38258571905048244,265
CREB3L1,-0.061285077897624385,0.32028753714949504,265
PATL2,0.09019711222668308,0.1430989105148371,265
FRMD5,-0.022225715286795112,0.7187405215261957,265
MDK,-0.04317168903533762,0.4840595311628355,265
WDR76,0.063066849563128,0.30639332577677214,265
HARBI1,0.057680585416867075,0.3496274802243903,265
ATG13,0.0684337676543889,0.26697463512130815,265
HYPK,0.009924203780770142,0.8722551905041975,265
ELL3,-0.01931832565453921,0.7542638343957213,265
ARHGAP1,0.004105877739508333,0.9469613169725006,265
PDIA3,-0.05120255890010392,0.4064699831637678,265
F2,-0.01770228519353593,0.7742405453759879,265
LRP4,0.03835194186632784,0.5342037472031054,265
MAP1A,0.049592644689850654,0.42140375744534053,265
ARFGAP2,-0.06254257147262694,0.3104397595348323,265
PACSIN3,0.026653382407804096,0.665805888877872,265
ADAL,0.045881104038093125,0.45702694888627116,265
HAO1,-0.03551290829507208,0.5649146595452478,265
TUBGCP4,0.06182580013487549,0.31602837520644805,265
LAMP5,0.0474484569273463,0.4417823586032662,265
SNAP25,0.033171390771567326,0.590862607972401,265
MKKS,0.04805011923784753,0.43600818265288965,265
JAG1,-0.05851504525586877,0.3426886413600392,265
SLX4IP,0.04938435216435023,0.42335901522527586,265
MTCH2,-0.0746925388811516,0.2255690166480702,265
CDAN1,-0.07431206646615082,0.22794788296573879,265
HAUS2,-0.07638854303615504,0.215179359233459,265
LRRC57,0.036302549773323686,0.5562886361324235,265
SNAP23,0.045132411709591605,0.4644114031795691,265
ZNF106,-0.026623718456804033,0.6661554331892809,265
VPS39,-0.07831025116615895,0.20382666786603082,265
EHD4,0.023716973693048135,0.7007462443027754,265
ITPKA,0.04250908665158628,0.49079930149317086,265
LTK,-0.01456854671777957,0.8133937337854509,265
TYRO3,-0.08531287820767315,0.16612779630558927,265
UBOX5,-0.023166578428297023,0.7073688043635472,265
OXT,0.08673674785567605,0.1591452899274555,265
PTPRA,0.0177886975725361,0.7731684559923515,265
RTF1,-0.07251997690464719,0.23939165417220593,265
NDUFAF1,0.029528851049309936,0.632275251663718,265
NUSAP1,0.05511852286636187,0.37148106461530284,265
DNAAF9,-0.002354092459254778,0.9695754655368023,265
ATRN,-0.04530588133609195,0.46269459586850037,265
CHAC1,0.021690796866044023,0.7252337095733912,265
DLL4,-0.015024791181530493,0.8076619231749498,265
SPINT1,0.03919156065332955,0.5252845892320868,265
GFRA4,-0.05876944587911928,0.34059073798618933,265
PPP1R14D,-0.08339149251191927,0.1759098716245906,265
ADAM33,-0.15838486254832146,0.009810118581650751,265
SIGLEC1,-0.006178807532762541,0.9202576551326805,265
RAD51,0.01942053731178942,0.7530056673449406,265
RPUSD2,-0.038538953731328214,0.5322105836299502,265
KNL1,-0.04933244025010013,0.4238471369002498,265
C20orf27,0.007836764446265906,0.8989624324543126,265
SPEF1,-0.07994499281366227,0.19451576928070186,265
CDC25B,-0.0579875428228677,0.3470647750686313,265
KNSTRN,-0.00856320881151738,0.889653624986461,265
IVD,0.006394193611762978,0.9174876366918863,265
SMOX,-0.08544314164467341,0.1654796329370465,265
ADRA1D,0.004100396357258322,0.9470320204895587,265
RASSF2,-0.021123312586042872,0.7321437319793336,265
SLC23A2,-0.050036636652101556,0.41725359489561054,265
TMEM230,-0.08190442575091623,0.18376916560142673,265
PCNA,0.04127577564533378,0.5034764742572586,265
FSIP1,-0.049429170525100326,0.42293785666748207,265
GPCPD1,0.1044032428474619,0.08985450114550741,265
RASGRP1,-0.04413028606058957,0.4743979964927256,265
FAM98B,0.015764455351031995,0.7983914070876938,265
CHGB,-0.019579174962789738,0.7510542207967177,265
SPRED1,0.03935825916057988,0.5235228308588411,265
MCM8,-0.09836082500244965,0.11015317385470394,265
TMCO5A,-0.0816890396719158,0.18492861034032612,265
FERMT1,-0.0641489389061302,0.2981520087787145,265
CRLS1,0.01972717228354004,0.7492350900567191,265
BMP2,-0.149790055180304,0.014660293631604376,265
SLC27A2,-0.040249467427581696,0.5141554685553305,265
HDC,0.02590114330255257,0.6746919895228386,265
GABPB1,-0.05327161948235813,0.38774549237858924,265
USP8,0.057361375509366416,0.3523051103710443,265
USP50,-0.05579789183111325,0.36560576404571177,265
TRPM7,0.036993526371075086,0.5487932113367711,265
SPPL2A,-0.07009075726514226,0.25553829525701727,265
STARD7,-0.08190023410566623,0.18379167845110106,265
DUSP2,0.027553618833805926,0.6552326137318287,265
FAHD2A,0.04008534839433136,0.5158739657589053,265
MAL,0.02988256142156065,0.6282003387899309,265
PROM2,0.011766915519523883,0.8487977806492245,265
MALL,0.03861859499107838,0.531362909168601,265
NPHP1,0.005837349662011848,0.9246510055180658,265
BUB1,-0.07630309795990486,0.21569444848755093,265
ACOXL,0.043326457475337934,0.48249249941106664,265
BCL2L11,-0.04598234839259333,0.45603342088555154,265
NDUFAF5,0.06369172713962927,0.30161605144211384,265
FBLN7,-0.05062959323785276,0.41174852998855627,265
ZC3H8,0.10616566845796546,0.0845346497940647,265
TTL,-0.055142383000861925,0.37127373646863004,265
POLR1B,-0.11857100379249066,0.053870331247774635,265
SLC20A1,-0.02924607621205936,0.6355409662307497,265
IL1B,0.005740296952761651,0.9259001523075092,265
IL1A,0.005224402152760603,0.9325431108364962,265
PDYN,0.0272943816968054,0.6582704321782988,265
TGM3,-0.06512978389463218,0.29081015315434455,265
TGM6,0.06183644046512551,0.3159449360604915,265
SNRPB,0.03892780943682901,0.5280782005104636,265
NOP56,0.06403157283912997,0.2990386960143675,265
IDH3B,0.13606757593452617,0.026769705038825704,265
CPXM1,-0.047847952963097115,0.43794353778359096,265
VPS16,0.04128286919883379,0.5034030714540734,265
LPIN3,-0.0008293008910016832,0.9892797664055515,265
OTOR,-0.03120905592606334,0.6130193952395175,265
PCSK2,0.0012329885720025024,0.9840619406072398,265
BFSP1,-0.06465741771838122,0.29433069605562145,265
